episodio,recompensa,entregas,steps,taxa_sucesso,sucesso_completo,colisoes,falha_r1,falha_r2,distancia
1302,-4.968000000000009,0,1000,0.0,0.0,814,152,96,785
1303,-27.94599999999958,0,1000,0.0,0.0,1467,151,147,502
1304,12.25400000000021,1,1000,0.125,0.0,1100,150,117,651
1305,-17.14599999999987,0,1000,0.0,0.0,1145,166,153,738
1306,-26.621999999999666,0,1000,0.0,0.0,1355,149,130,557
1307,-19.751999999999825,0,1000,0.0,0.0,998,145,155,728
1308,-29.267999999999507,0,1000,0.0,0.0,1100,118,110,420
1309,-17.851999999999816,0,1000,0.0,0.0,760,132,94,699
1310,-31.78199999999952,0,1000,0.0,0.0,1504,141,154,458
1311,-25.529999999999625,0,1000,0.0,0.0,697,96,92,428
1312,-18.429999999999822,0,1000,0.0,0.0,1238,144,148,650
1313,-14.94799999999996,0,1000,0.0,0.0,556,93,103,671
1314,-16.911999999999907,0,1000,0.0,0.0,519,79,88,535
1315,-21.80799999999968,0,1000,0.0,0.0,969,125,103,550
1316,-27.02599999999967,0,1000,0.0,0.0,1182,119,145,510
1317,-9.806000000000003,0,1000,0.0,0.0,612,78,100,642
1318,-12.977999999999993,0,1000,0.0,0.0,526,70,94,641
1319,-11.957999999999911,0,1000,0.0,0.0,265,43,99,724
1320,-25.775999999999595,0,1000,0.0,0.0,436,63,97,481
1321,-18.401999999999752,0,1000,0.0,0.0,697,99,106,643
1322,-20.22199999999975,0,1000,0.0,0.0,994,119,132,659
1323,-28.759999999999632,0,1000,0.0,0.0,1263,125,122,477
1324,-34.697999999999666,0,1000,0.0,0.0,813,75,126,438
1325,-26.44399999999972,0,1000,0.0,0.0,1131,140,121,627
1326,-34.497999999999564,0,1000,0.0,0.0,1479,168,166,496
1327,-11.019999999999962,0,1000,0.0,0.0,823,134,119,733
1328,-37.94399999999954,0,1000,0.0,0.0,1455,157,143,466
1329,-24.94399999999972,0,1000,0.0,0.0,1390,123,144,487
1330,14.640000000000034,0,1000,0.0,0.0,462,111,106,1006
1331,8.980000000000006,0,1000,0.0,0.0,319,107,91,943
1332,-18.43599999999988,0,1000,0.0,0.0,1102,152,134,674
1333,-12.86799999999993,0,1000,0.0,0.0,796,93,126,613
1334,-37.127999999999545,0,1000,0.0,0.0,1513,148,168,454
1335,-28.449999999999616,0,1000,0.0,0.0,1497,124,136,420
1336,-33.807999999999595,0,1000,0.0,0.0,1481,159,146,487
1337,-4.611999999999711,1,1000,0.125,0.0,726,11,139,273
1338,-28.219999999999658,0,1000,0.0,0.0,1075,126,136,642
1339,-42.24599999999983,0,1000,0.0,0.0,519,84,46,309
1340,32.87400000000044,2,1000,0.25,0.0,936,123,106,492
1341,-32.467999999999606,0,1000,0.0,0.0,933,121,111,484
1342,27.326000000000626,2,1000,0.25,0.0,840,124,69,384
1343,38.418000000000234,2,1000,0.25,0.0,785,137,60,580
1344,-6.991999999999995,0,1000,0.0,0.0,435,137,78,888
1345,-36.55199999999951,0,1000,0.0,0.0,1373,136,147,531
1346,-29.161999999999573,0,1000,0.0,0.0,1433,150,131,519
1347,17.645999999999958,0,1000,0.0,0.0,886,136,136,1063
1348,-32.709999999999525,0,1000,0.0,0.0,1447,134,145,464
1349,-6.944000000000014,0,1000,0.0,0.0,1070,137,144,757
1350,-18.281999999999822,0,1000,0.0,0.0,867,89,118,615
1351,-25.67999999999973,0,1000,0.0,0.0,1434,146,149,510
1352,-10.85199999999999,0,1000,0.0,0.0,574,101,95,663
1353,-5.216000000000013,0,1000,0.0,0.0,936,136,125,769
1354,2.242,0,1000,0.0,0.0,511,67,127,951
1355,-15.309999999999889,0,1000,0.0,0.0,786,76,141,552
1356,-12.303999999999935,0,1000,0.0,0.0,513,58,113,577
1357,7.117999999999995,0,1000,0.0,0.0,388,69,110,862
1358,14.642000000000161,0,1000,0.0,0.0,420,93,120,985
1359,17.586000000000116,0,1000,0.0,0.0,542,125,106,1036
1360,7.822000000000002,0,1000,0.0,0.0,662,138,110,900
1361,8.660000000000055,0,1000,0.0,0.0,352,73,106,889
1362,4.078000000000008,0,1000,0.0,0.0,874,128,143,874
1363,-2.8440000000000083,0,1000,0.0,0.0,811,119,102,742
1364,10.30200000000001,0,1000,0.0,0.0,1003,129,153,909
1365,-19.505999999999784,0,1000,0.0,0.0,701,64,123,501
1366,-15.111999999999862,0,1000,0.0,0.0,535,102,93,798
1367,-27.96199999999967,0,1000,0.0,0.0,1127,139,112,509
1368,-19.629999999999935,0,1000,0.0,0.0,405,68,83,614
1369,-14.992000000000003,0,1000,0.0,0.0,342,63,88,661
1370,-11.159999999999975,0,1000,0.0,0.0,695,91,117,688
1371,-18.93399999999982,0,1000,0.0,0.0,496,95,85,691
1372,13.894000000000087,1,1000,0.125,0.0,1002,108,112,643
1373,-12.819999999999958,0,1000,0.0,0.0,913,122,118,709
1374,42.29799999999998,2,1000,0.25,0.0,560,84,105,652
1375,-12.669999999999915,0,1000,0.0,0.0,335,81,73,864
1376,-25.595999999999613,0,1000,0.0,0.0,311,74,41,469
1377,-16.307999999999836,0,1000,0.0,0.0,363,80,100,837
1378,-13.851999999999965,0,1000,0.0,0.0,926,141,128,842
1379,-8.683999999999966,0,1000,0.0,0.0,504,87,135,963
1380,-6.795999999999969,0,1000,0.0,0.0,325,68,100,907
1381,-17.317999999999845,0,1000,0.0,0.0,840,96,117,684
1382,-13.901999999999852,0,1000,0.0,0.0,373,41,90,634
1383,-19.3859999999997,0,1000,0.0,0.0,398,34,106,604
1384,-25.78799999999964,0,1000,0.0,0.0,1203,129,133,594
1385,-25.427999999999624,0,1000,0.0,0.0,513,26,118,495
1386,-14.203999999999887,0,1000,0.0,0.0,320,29,143,773
1387,-25.921999999999652,0,1000,0.0,0.0,513,19,129,551
1388,-26.659999999999588,0,1000,0.0,0.0,650,48,154,557
1389,-22.38599999999972,0,1000,0.0,0.0,955,90,148,652
1390,-16.07999999999982,0,1000,0.0,0.0,499,66,130,781
1391,8.046000000000255,1,1000,0.125,0.0,1305,129,122,567
1392,-16.031999999999943,0,1000,0.0,0.0,1122,163,156,812
1393,-22.717999999999694,0,1000,0.0,0.0,1084,131,98,480
1394,-24.415999999999592,0,1000,0.0,0.0,479,38,72,314
1395,-24.85199999999971,0,1000,0.0,0.0,1325,149,144,541
1396,-20.327999999999843,0,1000,0.0,0.0,119,28,108,788
1397,4.065999999999997,0,1000,0.0,0.0,653,141,127,1164
1398,-14.709999999999921,0,1000,0.0,0.0,707,117,114,766
1399,6.396000000000015,0,1000,0.0,0.0,487,119,79,913
1400,12.114000000000015,0,1000,0.0,0.0,181,103,77,1033
1401,-21.78799999999971,0,1000,0.0,0.0,523,112,25,388
1402,5.876000000000046,0,1000,0.0,0.0,369,93,107,990
1403,-26.90399999999966,0,1000,0.0,0.0,651,62,130,597
1404,-39.55599999999992,0,1000,0.0,0.0,677,20,165,454
1405,-12.789999999999942,0,1000,0.0,0.0,768,105,164,819
1406,-10.449999999999982,0,1000,0.0,0.0,848,146,101,737
1407,11.12600000000003,0,1000,0.0,0.0,695,112,112,1015
1408,8.322000000000003,0,1000,0.0,0.0,622,149,97,1023
1409,-0.3619999999999989,0,1000,0.0,0.0,755,118,162,956
1410,-13.039999999999987,0,1000,0.0,0.0,697,127,90,757
1411,-20.351999999999858,0,1000,0.0,0.0,933,120,92,630
1412,3.9679999999999995,0,1000,0.0,0.0,718,127,135,973
1413,27.918000000000262,1,1000,0.125,0.0,946,140,112,835
1414,-31.717999999999737,0,1000,0.0,0.0,834,89,84,460
1415,5.190000000000002,0,1000,0.0,0.0,914,150,144,1008
1416,-28.179999999999684,0,1000,0.0,0.0,817,84,113,482
1417,-30.881999999999696,0,1000,0.0,0.0,862,117,99,489
1418,-9.793999999999947,0,1000,0.0,0.0,681,80,134,739
1419,-17.40199999999997,0,1000,0.0,0.0,730,130,103,766
1420,-16.683999999999955,0,1000,0.0,0.0,650,124,120,805
1421,-20.935999999999737,0,1000,0.0,0.0,708,146,71,546
1422,-7.196000000000016,0,1000,0.0,0.0,732,136,103,809
1423,-28.257999999999598,0,1000,0.0,0.0,1341,140,126,548
1424,-29.917999999999584,0,1000,0.0,0.0,1513,150,128,440
1425,-23.79199999999971,0,1000,0.0,0.0,1152,144,133,629
1426,-30.993999999999502,0,1000,0.0,0.0,1484,159,120,485
1427,-27.477999999999692,0,1000,0.0,0.0,1247,144,133,534
1428,-15.679999999999932,0,1000,0.0,0.0,913,133,102,700
1429,-18.557999999999822,0,1000,0.0,0.0,916,126,111,704
1430,-2.5320000000000107,0,1000,0.0,0.0,422,114,102,991
1431,-18.525999999999886,0,1000,0.0,0.0,1187,130,127,609
1432,-19.12399999999977,0,1000,0.0,0.0,632,102,78,653
1433,-13.913999999999863,0,1000,0.0,0.0,665,103,107,714
1434,-17.70999999999981,0,1000,0.0,0.0,601,123,101,755
1435,-25.205999999999655,0,1000,0.0,0.0,1300,150,146,615
1436,-24.871999999999673,0,1000,0.0,0.0,1191,123,122,582
1437,-15.177999999999972,0,1000,0.0,0.0,775,114,131,772
1438,38.166000000000125,2,1000,0.25,0.0,688,117,113,736
1439,-6.514000000000004,0,1000,0.0,0.0,428,120,96,1001
1440,-56.930000000000305,0,1000,0.0,0.0,699,157,6,328
1441,2.8539999999999917,0,1000,0.0,0.0,301,96,81,1031
1442,-6.7780000000000085,0,1000,0.0,0.0,441,100,98,950
1443,-4.422000000000009,0,1000,0.0,0.0,567,105,101,868
1444,5.406000000000122,1,1000,0.125,0.0,905,125,114,651
1445,-32.32199999999999,0,1000,0.0,0.0,819,156,82,651
1446,-42.585999999999736,0,1000,0.0,0.0,1108,146,87,467
1447,-37.39399999999982,0,1000,0.0,0.0,1013,155,118,589
1448,-62.56400000000026,0,1000,0.0,0.0,766,149,2,262
1449,-30.78599999999977,0,1000,0.0,0.0,1081,146,113,603
1450,-12.89599999999994,0,1000,0.0,0.0,1017,135,128,802
1451,-28.253999999999817,0,1000,0.0,0.0,927,115,94,525
1452,-22.11799999999973,0,1000,0.0,0.0,633,80,83,580
1453,33.070000000000285,1,1000,0.125,0.0,428,134,85,1079
1454,8.841999999999999,0,1000,0.0,0.0,234,118,87,1162
1455,30.252000000000056,1,1000,0.125,0.0,647,126,126,1024
1456,37.156000000000006,1,1000,0.125,0.0,410,107,119,1082
1457,-10.619999999999997,0,1000,0.0,0.0,992,127,132,803
1458,16.664000000000243,1,1000,0.125,0.0,593,105,118,837
1459,-16.14799999999995,0,1000,0.0,0.0,1224,147,145,698
1460,-50.50200000000019,0,1000,0.0,0.0,793,134,25,352
1461,-49.780000000000136,0,1000,0.0,0.0,758,144,42,436
1462,20.17199999999999,1,1000,0.125,0.0,467,109,94,910
1463,46.03000000000008,2,1000,0.25,0.0,471,115,50,617
1464,14.792000000000609,1,1000,0.125,0.0,892,121,120,707
1465,50.58199999999999,2,1000,0.25,0.0,774,159,82,768
1466,-22.369999999999937,0,1000,0.0,0.0,365,86,85,796
1467,38.89199999999979,2,1000,0.25,0.0,472,124,35,575
1468,-41.59800000000012,0,1000,0.0,0.0,648,118,26,431
1469,-57.74000000000019,0,1000,0.0,0.0,727,139,6,275
1470,-27.63599999999956,0,1000,0.0,0.0,954,123,96,508
1471,-63.996000000000215,0,1000,0.0,0.0,746,152,7,273
1472,-23.839999999999648,0,1000,0.0,0.0,719,108,53,461
1473,-17.075999999999897,0,1000,0.0,0.0,844,98,94,576
1474,-35.69400000000004,0,1000,0.0,0.0,686,104,68,473
1475,7.100000000000294,1,1000,0.125,0.0,632,121,71,552
1476,41.674000000000156,2,1000,0.25,0.0,510,114,69,662
1477,-55.772000000000425,0,1000,0.0,0.0,576,112,5,260
1478,-26.567999999999515,0,1000,0.0,0.0,471,67,45,364
1479,-28.26599999999955,0,1000,0.0,0.0,541,97,64,475
1480,-8.196000000000014,1,1000,0.125,0.0,447,64,52,315
1481,-22.027999999999693,0,1000,0.0,0.0,550,70,106,588
1482,7.80600000000037,1,1000,0.125,0.0,1062,128,124,573
1483,-23.18399999999969,0,1000,0.0,0.0,913,120,104,604
1484,12.046000000000578,1,1000,0.125,0.0,272,40,78,509
1485,-31.157999999999394,0,1000,0.0,0.0,621,158,18,378
1486,21.063999999999975,0,1000,0.0,0.0,526,118,111,1141
1487,-17.481999999999818,0,1000,0.0,0.0,679,34,120,412
1488,-17.52999999999985,0,1000,0.0,0.0,835,63,135,418
1489,6.745999999999994,0,1000,0.0,0.0,735,91,120,761
1490,24.88800000000009,0,1000,0.0,0.0,615,160,138,1179
1491,-57.26000000000008,0,1000,0.0,0.0,883,139,23,297
1492,-24.893999999999735,0,1000,0.0,0.0,1133,140,109,550
1493,-41.62199999999969,0,1000,0.0,0.0,915,156,53,375
1494,22.558000000000135,0,1000,0.0,0.0,766,150,134,1181
1495,17.416000000000107,1,1000,0.125,0.0,1153,146,142,739
1496,-35.21199999999954,0,1000,0.0,0.0,798,134,30,335
1497,-6.014000000000006,0,1000,0.0,0.0,1073,151,149,848
1498,-28.835999999999917,0,1000,0.0,0.0,259,24,139,758
1499,-24.585999999999828,0,1000,0.0,0.0,435,59,107,612
1500,-26.95999999999979,0,1000,0.0,0.0,481,64,90,541
1501,-21.53999999999986,0,1000,0.0,0.0,521,108,92,666
1502,-23.827999999999665,0,1000,0.0,0.0,1062,142,71,410
1503,-28.401999999999735,0,1000,0.0,0.0,705,102,55,370
1504,4.845999999999996,0,1000,0.0,0.0,308,110,127,1136
1505,40.891999999999506,1,1000,0.125,0.0,862,138,149,1049
1506,-3.416000000000009,0,1000,0.0,0.0,351,93,83,970
1507,1.1159999999999837,0,1000,0.0,0.0,954,134,116,791
1508,-22.091999999999793,0,1000,0.0,0.0,882,136,106,710
1509,-20.99599999999973,0,1000,0.0,0.0,944,105,92,496
1510,-20.79199999999995,0,1000,0.0,0.0,613,100,102,790
1511,-16.11999999999991,0,1000,0.0,0.0,758,130,89,699
1512,-19.52999999999975,0,1000,0.0,0.0,703,120,105,777
1513,-24.553999999999718,0,1000,0.0,0.0,736,108,88,522
1514,-20.151999999999777,0,1000,0.0,0.0,738,68,132,627
1515,-7.810000000000012,0,1000,0.0,0.0,692,109,113,797
1516,-34.51999999999994,0,1000,0.0,0.0,885,127,88,525
1517,-16.907999999999884,0,1000,0.0,0.0,810,140,132,963
1518,-12.96599999999991,0,1000,0.0,0.0,804,117,129,865
1519,-16.765999999999853,0,1000,0.0,0.0,762,155,138,962
1520,-9.975999999999946,0,1000,0.0,0.0,724,124,113,876
1521,-16.91799999999987,0,1000,0.0,0.0,652,124,76,597
1522,-4.426000000000015,0,1000,0.0,0.0,705,118,107,749
1523,72.3479999999998,2,1000,0.25,0.0,717,137,128,1108
1524,8.987999999999998,0,1000,0.0,0.0,627,143,140,1126
1525,13.212000000000025,0,1000,0.0,0.0,807,111,133,956
1526,0.001999999999989236,0,1000,0.0,0.0,844,117,139,898
1527,38.499999999999936,1,1000,0.125,0.0,565,109,125,943
1528,-25.91599999999971,0,1000,0.0,0.0,979,145,119,698
1529,-19.237999999999836,0,1000,0.0,0.0,1034,116,118,622
1530,51.48599999999981,2,1000,0.25,0.0,548,32,150,598
1531,-27.619999999999628,0,1000,0.0,0.0,805,35,136,346
1532,170.31199999999984,5,1000,0.625,0.0,625,117,136,1042
1533,27.334000000000373,1,1000,0.125,0.0,597,53,142,688
